# weightThreshold=8
# threshold_off=5.60
# weightlimit=300
# hxScale=527
# CAMERA_DELAY=2.0
# startup_offset=173768
# startup_note=STARTUP_ZERO spread=1227 < 3000.0
# startup_attempts=1
# startup_delay=10.54
time,mono_t,raw,offset,weight,sigma,threshold,state,events
19:19:29,438.086,174023,173768,-0.48,0.51,10.03,IDLE,
19:19:30,439.026,173505,173768,0.50,0.52,10.02,IDLE,
19:19:31,440.124,174196,173768,-0.81,0.53,10.01,IDLE,
19:19:32,441.065,174147,173768,-0.72,0.53,10.01,IDLE,
19:19:33,442.006,174292,173768,-1.00,0.53,10.00,IDLE,
19:19:34,443.103,174134,173768,-0.70,0.53,10.00,IDLE,
19:19:35,444.044,174134,173768,-0.70,0.53,9.99,IDLE,
19:19:36,445.141,174050,173768,-0.54,0.54,9.99,IDLE,
19:19:37,446.081,174318,173768,-1.04,0.54,9.98,IDLE,
19:19:38,447.022,174459,173768,-1.31,0.55,9.98,IDLE,
19:19:39,448.119,173913,173768,-0.28,0.56,9.97,IDLE,
19:19:40,449.060,173902,173768,-0.26,0.56,9.97,IDLE,
19:19:41,450.001,174408,173768,-1.22,0.56,9.97,IDLE,
19:19:42,451.098,173940,173768,-0.33,0.55,9.96,IDLE,
19:19:43,452.039,173906,173768,-0.26,0.55,9.96,IDLE,
19:19:44,453.136,173414,173768,0.67,0.57,9.96,IDLE,
19:19:45,454.078,173528,173768,0.45,0.58,9.95,IDLE,
19:19:46,455.018,173801,173768,-0.06,0.60,9.95,IDLE,
19:19:47,456.115,174854,173768,-2.06,0.60,9.95,IDLE,
19:19:48,457.059,174590,173768,-1.56,0.63,9.95,IDLE,
19:19:49,458.156,173716,173768,0.10,0.63,9.95,IDLE,
19:19:50,459.102,173248,173768,0.99,0.63,9.95,IDLE,
19:19:51,460.043,173871,173768,-0.20,0.60,9.94,IDLE,
19:19:52,461.140,172990,173768,1.48,0.70,9.95,IDLE,
19:19:53,462.080,173213,173768,1.05,0.75,9.95,IDLE,
19:19:54,463.020,173253,173768,0.98,0.78,9.95,IDLE,
19:19:55,464.118,174395,173768,-1.19,0.80,9.96,IDLE,
19:19:56,465.059,173486,173768,0.53,0.80,9.96,IDLE,
19:19:57,466.000,173241,173768,1.00,0.82,9.97,IDLE,
19:19:58,467.098,174093,173768,-0.62,0.84,9.98,IDLE,
19:19:59,468.039,173553,173768,0.41,0.83,9.98,IDLE,
19:20:00,469.136,173631,173768,0.26,0.84,9.99,IDLE,
19:20:01,470.077,174065,173768,-0.56,0.87,10.00,IDLE,
19:20:02,471.018,173850,173768,-0.16,0.86,10.00,IDLE,
19:20:03,472.116,173880,173768,-0.21,0.85,10.01,IDLE,
19:20:04,473.057,174938,173768,-2.22,0.86,10.02,IDLE,
19:20:05,474.155,172370,173768,2.65,0.91,10.03,IDLE,
19:20:06,475.096,173563,173768,0.39,0.95,10.04,IDLE,
19:20:07,476.037,173657,173768,0.21,0.95,10.05,IDLE,
19:20:08,477.135,173593,173768,0.33,0.94,10.06,IDLE,
19:20:09,478.075,172687,173768,2.05,0.98,10.07,IDLE,
19:20:10,479.016,172884,173768,1.68,0.97,10.08,IDLE,
19:20:11,480.113,174378,173768,-1.16,0.98,10.09,IDLE,
19:20:12,481.055,174551,173768,-1.49,1.01,10.10,IDLE,
19:20:13,482.156,175765,173768,-3.79,1.20,10.12,IDLE,
19:20:14,483.097,175175,173768,-2.67,1.29,10.14,IDLE,
19:20:15,484.038,174126,173768,-0.68,1.30,10.16,IDLE,
19:20:16,485.135,174120,173768,-0.67,1.30,10.18,IDLE,
19:20:17,486.076,173678,173768,0.17,1.30,10.20,IDLE,
19:20:18,487.016,173882,173768,-0.22,1.30,10.22,IDLE,
19:20:19,488.114,173565,173768,0.38,1.32,10.25,IDLE,
19:20:20,489.055,173565,173768,0.38,1.31,10.27,IDLE,
19:20:21,490.152,173836,173768,-0.13,1.27,10.29,IDLE,
19:20:22,491.093,173727,173768,0.08,1.27,10.31,IDLE,
19:20:23,492.034,173487,173768,0.53,1.27,10.33,IDLE,
19:20:24,493.132,173807,173768,-0.07,1.26,10.35,IDLE,
19:20:25,494.073,173179,173768,1.12,1.24,10.36,IDLE,
19:20:26,495.014,173317,173768,0.85,1.23,10.38,IDLE,
19:20:27,496.111,173695,173768,0.14,1.22,10.40,IDLE,
19:20:28,497.051,173474,173768,0.56,1.20,10.41,IDLE,
19:20:29,498.148,174024,173768,-0.49,1.21,10.43,IDLE,
19:20:30,499.089,174023,173768,-0.48,1.20,10.44,IDLE,
19:20:31,500.030,173448,173768,0.61,1.20,10.46,IDLE,
19:20:32,501.127,174373,173768,-1.15,1.19,10.47,IDLE,
19:20:33,502.068,173755,173768,0.02,1.19,10.49,IDLE,
19:20:34,503.008,174105,173768,-0.64,1.17,10.50,IDLE,
19:20:35,504.106,173453,173768,0.60,1.18,10.51,IDLE,
19:20:36,505.051,174178,173768,-0.78,1.18,10.52,IDLE,
19:20:37,506.149,173286,173768,0.91,1.19,10.54,IDLE,
19:20:38,507.090,174008,173768,-0.46,1.16,10.55,IDLE,
19:20:39,508.030,174776,173768,-1.91,1.15,10.56,IDLE,
19:20:40,509.128,173224,173768,1.03,1.16,10.57,IDLE,
19:20:41,510.068,174631,173768,-1.64,1.16,10.58,IDLE,
19:20:42,511.009,173778,173768,-0.02,1.12,10.59,IDLE,
19:20:43,512.107,173490,173768,0.53,1.11,10.61,IDLE,
19:20:44,513.047,173526,173768,0.46,1.09,10.61,IDLE,
19:20:45,514.144,174636,173768,-1.65,1.06,10.62,IDLE,
19:20:46,515.085,174938,173768,-2.22,0.95,10.63,IDLE,
19:20:47,516.026,173645,173768,0.23,0.84,10.63,IDLE,
19:20:48,517.124,173893,173768,-0.24,0.82,10.62,IDLE,
19:20:49,518.065,174377,173768,-1.16,0.83,10.62,IDLE,
19:20:50,519.005,173866,173768,-0.19,0.84,10.62,IDLE,
19:20:51,520.102,174139,173768,-0.70,0.84,10.62,IDLE,
19:20:52,521.043,174117,173768,-0.66,0.81,10.62,IDLE,
19:20:53,522.141,173971,173768,-0.39,0.80,10.61,IDLE,
19:20:54,523.081,173923,173768,-0.30,0.80,10.61,IDLE,
19:20:55,524.022,173730,173768,0.07,0.80,10.61,IDLE,
19:20:56,525.120,173504,173768,0.50,0.79,10.61,IDLE,
19:20:57,526.060,173504,173768,0.50,0.79,10.60,IDLE,
19:20:58,527.001,173657,173768,0.21,0.79,10.60,IDLE,
19:20:59,528.102,174444,173768,-1.28,0.77,10.60,IDLE,
19:21:00,529.043,173371,173768,0.75,0.77,10.59,IDLE,
19:21:01,530.139,173620,173768,0.28,0.78,10.59,IDLE,
19:21:02,531.081,173459,173768,0.59,0.77,10.59,IDLE,
19:21:03,532.022,173407,173768,0.68,0.79,10.58,IDLE,
19:21:04,533.119,173504,173768,0.50,0.80,10.58,IDLE,
19:21:05,534.060,174133,173768,-0.69,0.79,10.58,IDLE,
19:21:06,535.001,173789,173768,-0.04,0.79,10.58,IDLE,
19:21:07,536.098,173479,173768,0.55,0.80,10.57,IDLE,
19:21:08,537.039,173559,173768,0.40,0.79,10.57,IDLE,
19:21:09,538.135,174612,173768,-1.60,0.82,10.57,IDLE,
19:21:10,539.076,172968,173768,1.52,0.81,10.57,IDLE,
19:21:11,540.017,173811,173768,-0.08,0.82,10.57,IDLE,
19:21:12,541.114,172935,173768,1.58,0.80,10.56,IDLE,
19:21:13,542.055,173766,173768,0.00,0.81,10.56,IDLE,
19:21:14,543.152,173561,173768,0.39,0.79,10.56,IDLE,
19:21:15,544.094,174983,173768,-2.31,0.81,10.56,IDLE,
19:21:16,545.034,174450,173768,-1.30,0.85,10.56,IDLE,
19:21:17,546.131,174994,173768,-2.33,0.87,10.56,IDLE,
19:21:18,547.072,173339,173768,0.81,0.86,10.56,IDLE,
19:21:19,548.013,174505,173768,-1.40,0.80,10.56,IDLE,
19:21:20,549.111,174526,173768,-1.44,0.82,10.56,IDLE,
19:21:21,550.051,174144,173768,-0.71,0.85,10.55,IDLE,
19:21:22,551.153,173437,173768,0.63,0.84,10.55,IDLE,
19:21:23,552.094,174161,173768,-0.75,0.83,10.55,IDLE,
19:21:24,553.034,173290,173768,0.91,0.85,10.55,IDLE,
19:21:25,554.131,172973,173768,1.51,0.87,10.55,IDLE,
19:21:26,555.072,174514,173768,-1.42,0.88,10.55,IDLE,
19:21:27,556.012,174195,173768,-0.81,0.91,10.56,IDLE,
19:21:28,557.110,173011,173768,1.44,0.94,10.56,IDLE,
19:21:29,558.051,174026,173768,-0.49,0.94,10.56,IDLE,
19:21:30,559.148,174303,173768,-1.02,0.95,10.57,IDLE,
19:21:31,560.090,174031,173768,-0.50,0.95,10.57,IDLE,
19:21:32,561.030,174472,173768,-1.34,0.95,10.57,IDLE,
19:21:33,562.127,173895,173768,-0.24,0.95,10.58,IDLE,
19:21:34,563.068,173367,173768,0.76,0.95,10.58,IDLE,
19:21:35,564.009,174064,173768,-0.56,0.96,10.58,IDLE,
19:21:36,565.107,174890,173768,-2.13,0.97,10.59,IDLE,
19:21:37,566.047,173036,173768,1.39,0.98,10.59,IDLE,
19:21:38,567.144,174240,173768,-0.90,0.99,10.60,IDLE,
19:21:39,568.085,173947,173768,-0.34,1.00,10.60,IDLE,
19:21:40,569.025,173513,173768,0.48,1.01,10.61,IDLE,
19:21:41,570.122,173395,173768,0.71,1.01,10.61,IDLE,
19:21:42,571.063,173975,173768,-0.39,0.99,10.62,IDLE,
19:21:43,572.004,173975,173768,-0.39,0.97,10.62,IDLE,
19:21:44,573.102,173938,173768,-0.32,0.97,10.62,IDLE,
19:21:45,574.042,172884,173768,1.68,0.97,10.63,IDLE,
19:21:46,575.140,173982,173768,-0.41,0.99,10.63,IDLE,
19:21:47,576.081,173650,173768,0.22,0.99,10.64,IDLE,
19:21:48,577.021,173026,173768,1.41,0.99,10.64,IDLE,
19:21:49,578.118,172680,173768,2.06,1.00,10.65,IDLE,
19:21:50,579.059,174237,173768,-0.89,0.99,10.65,IDLE,
19:21:51,580.002,174127,173768,-0.68,1.00,10.65,IDLE,
19:21:52,581.100,174385,173768,-1.17,0.99,10.66,IDLE,
19:21:53,582.041,174363,173768,-1.13,0.99,10.66,IDLE,
19:21:54,583.139,173654,173768,0.22,0.97,10.67,IDLE,
19:21:55,584.079,173673,173768,0.18,0.96,10.67,IDLE,
19:21:56,585.019,174314,173768,-1.04,0.96,10.67,IDLE,
19:21:57,586.117,173827,173768,-0.11,0.96,10.67,IDLE,
19:21:58,587.056,175199,173768,-2.72,1.01,10.68,IDLE,
19:21:59,588.154,173720,173768,0.09,1.01,10.68,IDLE,
19:22:00,589.095,172523,173768,2.36,1.02,10.69,IDLE,
19:22:01,590.036,173867,173768,-0.19,1.04,10.69,IDLE,
19:22:02,591.133,173377,173768,0.74,1.04,10.70,IDLE,
19:22:03,592.075,173865,173768,-0.19,1.04,10.70,IDLE,
19:22:04,593.016,174532,173768,-1.45,1.05,10.71,IDLE,
19:22:05,594.113,172837,173768,1.77,1.08,10.71,IDLE,
19:22:06,595.053,174220,173768,-0.86,1.10,10.72,IDLE,
19:22:07,596.151,173857,173768,-0.17,1.09,10.73,IDLE,
19:22:08,597.095,173857,173768,-0.17,1.09,10.74,IDLE,
19:22:09,598.036,173300,173768,0.89,1.07,10.74,IDLE,
19:22:10,599.134,173486,173768,0.53,1.06,10.75,IDLE,
19:22:11,600.074,173708,173768,0.11,1.05,10.75,IDLE,
19:22:12,601.015,174292,173768,-1.00,1.05,10.76,IDLE,
19:22:13,602.112,172965,173768,1.52,1.05,10.76,IDLE,
19:22:14,603.052,173525,173768,0.46,1.06,10.77,IDLE,
19:22:15,604.150,173756,173768,0.02,1.06,10.77,IDLE,
19:22:16,605.091,174043,173768,-0.52,1.05,10.78,IDLE,
19:22:17,606.032,173328,173768,0.83,1.05,10.78,IDLE,
19:22:18,607.129,174018,173768,-0.48,1.04,10.79,IDLE,
19:22:19,608.070,173509,173768,0.49,1.04,10.79,IDLE,
19:22:20,609.011,173169,173768,1.14,1.04,10.80,IDLE,
19:22:21,610.109,173695,173768,0.14,1.05,10.80,IDLE,
19:22:22,611.049,174770,173768,-1.90,1.07,10.81,IDLE,
19:22:23,612.146,173047,173768,1.37,1.10,10.81,IDLE,
19:22:24,613.087,174175,173768,-0.77,1.09,10.82,IDLE,
19:22:25,614.027,173153,173768,1.17,1.09,10.82,IDLE,
19:22:26,615.125,174110,173768,-0.65,1.09,10.83,IDLE,
19:22:27,616.065,173010,173768,1.44,1.08,10.83,IDLE,
19:22:28,617.007,173933,173768,-0.31,1.09,10.84,IDLE,
19:22:29,618.104,173780,173768,-0.02,1.09,10.85,IDLE,
19:22:30,619.045,173996,173768,-0.43,1.08,10.85,IDLE,
19:22:31,620.146,173787,173768,-0.04,1.00,10.85,IDLE,
19:22:32,621.087,174038,173768,-0.51,0.99,10.86,IDLE,
19:22:33,622.028,172636,173768,2.15,1.01,10.86,IDLE,
19:22:34,623.125,172787,173768,1.86,1.09,10.86,IDLE,
19:22:35,624.066,173482,173768,0.54,1.08,10.87,IDLE,
19:22:36,625.007,174006,173768,-0.45,1.08,10.87,IDLE,
19:22:37,626.103,173509,173768,0.49,1.07,10.88,IDLE,
19:22:38,627.044,174573,173768,-1.53,1.06,10.88,IDLE,
19:22:39,628.141,173040,173768,1.38,1.07,10.89,IDLE,
19:22:40,629.081,174423,173768,-1.24,1.10,10.89,IDLE,
19:22:41,630.022,174044,173768,-0.52,1.12,10.90,IDLE,
19:22:42,631.119,173186,173768,1.10,1.12,10.90,IDLE,
19:22:43,632.060,174517,173768,-1.42,1.13,10.91,IDLE,
19:22:44,633.001,173953,173768,-0.35,1.14,10.91,IDLE,
19:22:45,634.098,173230,173768,1.02,1.13,10.92,IDLE,
19:22:46,635.039,173030,173768,1.40,1.13,10.93,IDLE,
19:22:47,636.136,173738,173768,0.06,1.13,10.93,IDLE,
19:22:48,637.076,173155,173768,1.16,1.13,10.94,IDLE,
19:22:49,638.016,173316,173768,0.86,1.14,10.94,IDLE,
19:22:50,639.113,173490,173768,0.53,1.13,10.95,IDLE,
19:22:51,640.054,174359,173768,-1.12,1.15,10.95,IDLE,
19:22:52,641.151,173586,173768,0.34,1.13,10.96,IDLE,
19:22:53,642.091,174048,173768,-0.53,1.13,10.97,IDLE,
19:22:54,643.036,173898,173768,-0.25,1.11,10.97,IDLE,
19:22:55,644.133,174141,173768,-0.71,1.05,10.97,IDLE,
19:22:56,645.074,173172,173768,1.13,1.03,10.98,IDLE,
19:22:57,646.014,173254,173768,0.97,1.03,10.98,IDLE,
19:22:58,647.112,173415,173768,0.67,1.03,10.98,IDLE,
19:22:59,648.053,172966,173768,1.52,1.03,10.98,IDLE,
19:23:00,649.150,173071,173768,1.32,1.04,10.98,IDLE,
19:23:01,650.091,173161,173768,1.15,1.05,10.98,IDLE,
19:23:02,651.032,173089,173768,1.29,1.06,10.99,IDLE,
19:23:03,652.129,173683,173768,0.16,1.06,10.99,IDLE,
19:23:04,653.070,174025,173768,-0.49,1.05,10.99,IDLE,
19:23:05,654.010,173912,173768,-0.27,1.06,10.99,IDLE,
19:23:06,655.108,173892,173768,-0.24,1.00,10.99,IDLE,
19:23:07,656.048,173781,173768,-0.03,0.90,10.99,IDLE,
19:23:08,657.146,173310,173768,0.87,0.91,10.99,IDLE,
19:23:09,658.087,173443,173768,0.62,0.90,10.99,IDLE,
19:23:10,659.028,172673,173768,2.08,0.97,10.98,IDLE,
19:23:11,660.125,173567,173768,0.38,0.93,10.98,IDLE,
19:23:12,661.066,172083,173768,3.20,0.95,10.98,IDLE,
19:23:13,662.006,173150,173768,1.17,0.97,10.98,IDLE,
19:23:14,663.104,173010,173768,1.44,0.95,10.98,IDLE,
19:23:15,664.044,174273,173768,-0.96,0.96,10.98,IDLE,
19:23:16,665.141,172509,173768,2.39,0.95,10.97,IDLE,
19:23:17,666.082,174016,173768,-0.47,0.95,10.97,IDLE,
19:23:18,667.023,173261,173768,0.96,0.96,10.97,IDLE,
19:23:19,668.120,173577,173768,0.36,0.96,10.97,IDLE,
19:23:20,669.061,173884,173768,-0.22,0.96,10.97,IDLE,
19:23:21,670.001,174114,173768,-0.66,0.98,10.97,IDLE,
19:23:22,671.099,173172,173768,1.13,0.97,10.97,IDLE,
19:23:23,672.039,173630,173768,0.26,0.98,10.97,IDLE,
19:23:24,673.137,173409,173768,0.68,0.95,10.97,IDLE,
19:23:25,674.077,173118,173768,1.23,0.95,10.97,IDLE,
19:23:26,675.018,173997,173768,-0.44,0.96,10.96,IDLE,
19:23:27,676.115,173113,173768,1.24,0.95,10.96,IDLE,
19:23:28,677.056,173007,173768,1.44,0.93,10.96,IDLE,
19:23:29,678.153,173263,173768,0.96,0.91,10.96,IDLE,
19:23:30,679.095,173632,173768,0.26,0.92,10.96,IDLE,
19:23:31,680.035,173700,173768,0.13,0.92,10.95,IDLE,
19:23:32,681.133,173436,173768,0.63,0.92,10.95,IDLE,
19:23:33,682.074,173357,173768,0.78,0.91,10.95,IDLE,
19:23:34,683.015,173736,173768,0.06,0.90,10.95,IDLE,
19:23:35,684.112,172993,173768,1.47,0.89,10.94,IDLE,
19:23:36,685.053,172993,173768,1.47,0.89,10.94,IDLE,
19:23:37,686.150,173916,173768,-0.28,0.88,10.94,IDLE,
19:23:38,687.091,174176,173768,-0.78,0.89,10.93,IDLE,
19:23:39,688.031,173714,173768,0.10,0.88,10.93,IDLE,
19:23:40,689.131,173729,173768,0.07,0.87,10.92,IDLE,
19:23:41,690.071,173160,173768,1.15,0.88,10.92,IDLE,
19:23:42,691.012,173869,173768,-0.19,0.89,10.92,IDLE,
19:23:43,692.110,173662,173768,0.20,0.84,10.91,IDLE,
19:23:44,693.051,172977,173768,1.50,0.85,10.91,IDLE,
19:23:45,694.149,172468,173768,2.47,0.79,10.90,IDLE,
19:23:46,695.090,173225,173768,1.03,0.79,10.90,IDLE,
19:23:47,696.031,174374,173768,-1.15,0.80,10.89,IDLE,
19:23:48,697.128,171741,173768,3.85,0.82,10.88,IDLE,
19:23:49,698.067,172721,173768,1.99,0.88,10.88,IDLE,
19:23:50,699.008,173494,173768,0.52,0.87,10.88,IDLE,
19:23:51,700.105,173819,173768,-0.10,0.89,10.87,IDLE,
19:23:52,701.047,174003,173768,-0.45,0.93,10.87,IDLE,
19:23:53,702.145,172656,173768,2.11,0.95,10.87,IDLE,
19:23:54,703.085,173135,173768,1.20,0.94,10.87,IDLE,
19:23:55,704.026,173063,173768,1.34,0.95,10.87,IDLE,
19:23:56,705.123,173361,173768,0.77,0.95,10.87,IDLE,
19:23:57,706.064,173156,173768,1.16,0.95,10.87,IDLE,
19:23:58,707.004,173451,173768,0.60,0.95,10.87,IDLE,
19:23:59,708.101,172732,173768,1.96,0.94,10.87,IDLE,
19:24:00,709.042,173273,173768,0.94,0.96,10.87,IDLE,
19:24:01,710.139,172655,173768,2.11,0.97,10.87,IDLE,
19:24:02,711.080,173063,173768,1.34,0.98,10.87,IDLE,
19:24:03,712.024,174899,173768,-2.15,1.02,10.87,IDLE,
19:24:04,713.121,173296,173768,0.89,1.11,10.88,IDLE,
19:24:05,714.061,174208,173768,-0.84,1.12,10.88,IDLE,
19:24:06,715.001,172535,173768,2.34,1.15,10.89,IDLE,
19:24:07,716.099,173825,173768,-0.11,1.17,10.90,IDLE,
19:24:08,717.040,173246,173768,0.99,1.17,10.90,IDLE,
19:24:09,718.136,173981,173768,-0.41,1.17,10.91,IDLE,
19:24:10,719.077,173769,173768,-0.00,1.17,10.92,IDLE,
19:24:11,720.017,173521,173768,0.47,1.16,10.93,IDLE,
19:24:12,721.115,173766,173768,0.00,1.15,10.93,IDLE,
19:24:13,722.055,172280,173768,2.82,1.18,10.94,IDLE,
19:24:14,723.153,173716,173768,0.10,1.18,10.95,IDLE,
19:24:15,724.094,173477,173768,0.55,1.17,10.96,IDLE,
19:24:16,725.034,173724,173768,0.08,1.17,10.96,IDLE,
19:24:17,726.132,173272,173768,0.94,1.17,10.97,IDLE,
19:24:18,727.072,172820,173768,1.80,1.17,10.98,IDLE,
19:24:19,728.013,173960,173768,-0.37,1.16,10.98,IDLE,
19:24:20,729.111,173361,173768,0.77,1.14,10.99,IDLE,
19:24:21,730.052,173361,173768,0.77,1.12,10.99,IDLE,
19:24:22,731.149,173298,173768,0.89,1.09,11.00,IDLE,
19:24:23,732.089,173974,173768,-0.39,1.09,11.00,IDLE,
19:24:24,733.030,172816,173768,1.81,1.09,11.01,IDLE,
19:24:25,734.128,173150,173768,1.17,1.05,11.01,IDLE,
19:24:26,735.071,172720,173768,1.99,1.04,11.01,IDLE,
19:24:27,736.012,172542,173768,2.33,1.07,11.01,IDLE,
19:24:28,737.110,173107,173768,1.25,1.07,11.01,IDLE,
19:24:29,738.050,173146,173768,1.18,1.07,11.02,IDLE,
19:24:30,739.147,173448,173768,0.61,1.07,11.02,IDLE,
19:24:31,740.088,173490,173768,0.53,1.07,11.02,IDLE,
19:24:32,741.028,174306,173768,-1.02,1.09,11.02,IDLE,
19:24:33,742.125,173460,173768,0.58,1.07,11.03,IDLE,
19:24:34,743.065,172933,173768,1.58,1.07,11.03,IDLE,
19:24:35,744.006,173210,173768,1.06,1.06,11.03,IDLE,
19:24:36,745.104,173902,173768,-0.26,1.00,11.03,IDLE,
19:24:37,746.045,172706,173768,2.01,0.95,11.03,IDLE,
19:24:38,747.142,174142,173768,-0.71,0.94,11.03,IDLE,
19:24:39,748.083,173326,173768,0.84,0.91,11.02,IDLE,
19:24:40,749.024,172671,173768,2.08,0.91,11.02,IDLE,
19:24:41,750.122,173868,173768,-0.19,0.92,11.02,IDLE,
19:24:42,751.062,173932,173768,-0.31,0.93,11.01,IDLE,
19:24:43,752.003,173129,173768,1.21,0.92,11.01,IDLE,
19:24:44,753.101,173734,173768,0.06,0.91,11.01,IDLE,
19:24:45,754.042,173459,173768,0.59,0.91,11.00,IDLE,
19:24:46,755.140,174233,173768,-0.88,0.89,11.00,IDLE,
19:24:47,756.082,172412,173768,2.57,0.90,11.00,IDLE,
19:24:48,757.022,172706,173768,2.01,0.92,10.99,IDLE,
19:24:49,758.123,174730,173768,-1.83,0.94,10.99,IDLE,
19:24:50,759.064,173444,173768,0.61,0.96,10.99,IDLE,
19:24:51,760.005,174260,173768,-0.93,0.96,10.99,IDLE,
19:24:52,761.102,173630,173768,0.26,0.95,10.99,IDLE,
19:24:53,762.042,173587,173768,0.34,0.96,10.98,IDLE,
19:24:54,763.139,173057,173768,1.35,0.95,10.98,IDLE,
19:24:55,764.079,173241,173768,1.00,0.94,10.98,IDLE,
19:24:56,765.019,173149,173768,1.17,0.94,10.98,IDLE,
19:24:57,766.117,173520,173768,0.47,0.91,10.98,IDLE,
19:24:58,767.057,173435,173768,0.63,0.88,10.97,IDLE,
19:24:59,768.155,173240,173768,1.00,0.86,10.97,IDLE,
19:25:00,769.096,174088,173768,-0.61,0.82,10.96,IDLE,
19:25:01,770.037,173311,173768,0.87,0.82,10.96,IDLE,
19:25:02,771.134,173654,173768,0.22,0.84,10.95,IDLE,
19:25:03,772.075,172982,173768,1.49,0.84,10.94,IDLE,
19:25:04,773.015,173576,173768,0.36,0.84,10.94,IDLE,
19:25:05,774.112,173012,173768,1.43,0.82,10.93,IDLE,
19:25:06,775.053,174994,173768,-2.33,0.86,10.93,IDLE,
19:25:07,776.151,172150,173768,3.07,0.96,10.92,IDLE,
19:25:08,777.091,172278,173768,2.83,0.98,10.92,IDLE,
19:25:09,778.032,172041,173768,3.28,1.05,10.93,IDLE,
19:25:10,779.129,174333,173768,-1.07,1.07,10.93,IDLE,
19:25:11,780.071,173100,173768,1.27,1.06,10.93,IDLE,
19:25:12,781.011,173565,173768,0.38,1.06,10.94,IDLE,
19:25:13,782.108,173619,173768,0.28,1.04,10.94,IDLE,
19:25:14,783.048,173582,173768,0.35,1.03,10.94,IDLE,
19:25:15,784.146,173697,173768,0.13,1.02,10.94,IDLE,
19:25:16,785.085,172928,173768,1.59,1.02,10.94,IDLE,
19:25:17,786.026,173535,173768,0.44,1.02,10.94,IDLE,
19:25:18,787.123,173198,173768,1.08,1.02,10.95,IDLE,
19:25:19,788.064,173607,173768,0.30,0.99,10.95,IDLE,
19:25:20,789.005,173403,173768,0.69,0.97,10.95,IDLE,
19:25:21,790.102,172578,173768,2.26,0.97,10.95,IDLE,
19:25:22,791.043,173325,173768,0.84,0.99,10.95,IDLE,
19:25:23,792.140,173075,173768,1.31,0.96,10.95,IDLE,
19:25:24,793.080,172953,173768,1.55,0.96,10.94,IDLE,
19:25:25,794.021,173200,173768,1.08,0.95,10.94,IDLE,
19:25:26,795.118,173479,173768,0.55,0.95,10.94,IDLE,
19:25:27,796.058,173232,173768,1.02,0.94,10.94,IDLE,
19:25:28,797.155,173568,173768,0.38,0.94,10.94,IDLE,
19:25:29,798.097,173770,173768,-0.00,0.95,10.94,IDLE,
19:25:30,799.037,173324,173768,0.84,0.95,10.94,IDLE,
19:25:31,800.135,173750,173768,0.03,0.95,10.94,IDLE,
19:25:32,801.076,172446,173768,2.51,0.97,10.94,IDLE,
19:25:33,802.017,173468,173768,0.57,0.97,10.93,IDLE,
19:25:34,803.117,173514,173768,0.48,0.97,10.93,IDLE,
19:25:35,804.058,173521,173768,0.47,0.95,10.93,IDLE,
19:25:36,805.155,173832,173768,-0.12,1.00,10.93,IDLE,
19:25:37,806.096,173449,173768,0.60,1.01,10.94,IDLE,
19:25:38,807.037,173298,173768,0.89,1.01,10.94,IDLE,
19:25:39,808.135,174494,173768,-1.38,1.00,10.94,IDLE,
19:25:40,809.076,173551,173768,0.41,0.93,10.94,IDLE,
19:25:41,810.017,173126,173768,1.22,0.91,10.93,IDLE,
19:25:42,811.114,172804,173768,1.83,0.84,10.93,IDLE,
19:25:43,812.055,172329,173768,2.73,0.82,10.92,IDLE,
19:25:44,813.153,174736,173768,-1.84,0.90,10.92,IDLE,
19:25:45,814.094,174525,173768,-1.44,0.97,10.92,IDLE,
19:25:46,815.035,174765,173768,-1.89,1.01,10.92,IDLE,
19:25:47,816.132,172718,173768,1.99,1.02,10.92,IDLE,
19:25:48,817.073,172750,173768,1.93,1.04,10.92,IDLE,
19:25:49,818.013,173252,173768,0.98,1.04,10.93,IDLE,
19:25:50,819.110,173409,173768,0.68,1.04,10.93,IDLE,
19:25:51,820.051,173835,173768,-0.13,1.05,10.93,IDLE,
19:25:52,821.148,173733,173768,0.07,1.06,10.93,IDLE,
19:25:53,822.091,173223,173768,1.03,1.06,10.94,IDLE,
19:25:54,823.031,173132,173768,1.21,1.04,10.94,IDLE,
19:25:55,824.131,172730,173768,1.97,1.00,10.94,IDLE,
19:25:56,825.072,174318,173768,-1.04,1.03,10.94,IDLE,
19:25:57,826.012,173754,173768,0.03,1.03,10.94,IDLE,
19:25:58,827.113,173249,173768,0.98,1.02,10.95,IDLE,
19:25:59,828.054,173831,173768,-0.12,1.03,10.95,IDLE,
19:26:00,829.151,173098,173768,1.27,1.03,10.95,IDLE,
19:26:01,830.094,173196,173768,1.08,1.04,10.95,IDLE,
19:26:02,831.035,173033,173768,1.39,1.04,10.95,IDLE,
19:26:03,832.132,173578,173768,0.36,1.04,10.96,IDLE,
19:26:04,833.072,173018,173768,1.42,1.05,10.96,IDLE,
19:26:05,834.013,174002,173768,-0.44,1.03,10.96,IDLE,
19:26:06,835.110,173038,173768,1.38,1.03,10.96,IDLE,
19:26:07,836.052,172810,173768,1.82,1.04,10.96,IDLE,
19:26:08,837.149,173658,173768,0.21,1.08,10.97,IDLE,
19:26:09,838.090,174322,173768,-1.05,1.07,10.97,IDLE,
19:26:10,839.030,173468,173768,0.57,1.08,10.97,IDLE,
19:26:11,840.127,173214,173768,1.05,1.09,10.98,IDLE,
